Set Operating Cost Based On BOM Quantity,Ange Åtgärd Kostnad baserad på Stycklista,
Set Posting Date,Ange Registrering Datum,
Set Reserve Warehouse,Ange Reserv Lager,
Set Serial and Batch Bundle Naming Based on Naming Series,Ange namn på Serie och Parti Paket baserad på Namngivning Serie,
Set Source Warehouse,Från Lager,
Set Target Warehouse,Till Lager,
Set Valuation Rate Based on Source Warehouse,Ange Grund Pris Baserad på Från Lager,
Set Valuation Rate for Rejected Materials,Ange Grund Pris för Avvisad Material,
Set by Item Tax Template,Angiven av Artikel Moms Mall,
Set fieldname from which you want to fetch the data from the parent form.,Ange fältnamn från vilket data ska hämtas från överordnad formulär.,
Set rate of sub-assembly item based on BOM,Ange pris för underenhet artikel baserat på Stycklista,
Set targets Item Group-wise for this Sales Person.,Ange mål enligt Artikel Grupp för Säljare.,
Set the status manually.,Ange status manuellt.,
Sets 'Accepted Warehouse' in each row of the Items table.,Ange 'Godkänd Lager' i varje rad i Artiklar Tabell,
Sets 'Rejected Warehouse' in each row of the Items table.,Ange 'Avvisad Lager' i varje rad i Artikel Tabell,
Sets 'Reserve Warehouse' in each row of the Supplied Items table.,Anger 'Reserv Lager' i varje rad i Levererad Artikel Tabell.,
Sets 'Source Warehouse' in each row of the items table.,Anger 'Från Lager'; i varje rad i Artikel Tabell.,
Sets 'Target Warehouse' in each row of the items table.,Anger 'Till Lager' i varje rad i Artikel Tabell.,
Sets 'Warehouse' in each row of the Items table.,Anger 'Lager' i varje rad i Artikel tabell.,
Setting Account Type helps in selecting this Account in transactions.,Att Ange Konto Typ hjälper till att välja Konto i transaktioner.,
Setting the account as a Company Account is necessary for Bank Reconciliation,Ange konto som Bolag Konto för Bank Avstämmning,
Settings,Inställningar,
Settings for Selling Module,Inställningar för Försäljning Modul ,
Settled,Avstämd,
Setup,Inställning,
Share Balance,Aktie Saldo,
Share Ledger,Aktie Register,
Share Transfer,Aktie Överföring,
Share Type,Aktie Typ,
Shareholder,Aktie Ägare,
Shelf Life In Days,Hållbarhet i Dagar,
Shift,Skift,
Shift Factor,Skift Faktor,
Shift Name,Skift Benämning,
Shift Time (In Hours),Skifttid (I Timmar),
Shipment,Leverans,
Shipment Amount,Leverans Belopp,
Shipment Delivery Note,Leverans Försäljning Följesedel,
Shipment ID,Leverans ID,
Shipment Information,Leverans Information,
Shipment Parcel,Leverans Paket,
Shipment Parcel Template,Leverans Paket Mall,
Shipment Type,Leverans Typ,
Shipment details,Leverans Detaljer,
Shipping Account,Leverans Konto,
Shipping Address,Leverans Adress,
Shipping Address Details,Leverans Adress Detaljer,
Shipping Address Name,Leverans Adress Namn,
Shipping Address Template,Leverans Adress Mall,
Shipping Amount,Leverans Belopp,
Shipping City,Leverans Ort,
Shipping Country,Leverans Land,
Shipping County,Leverans Kommun,
Shipping Rule,Leverans Regel,
Shipping Rule Condition,Leverans Regel Villkor,
Shipping Rule Conditions,Leverans Regel Villkor,
Shipping Rule Country,Leverans Regel Land,
Shipping Rule Label,Leverans Regel Benämning,
Shipping Rule Type,Leverans Regel Typ,
Shipping State,Leverans Stat,
Shipping Zipcode,Leverans Postnummer,
Shopping Cart,Kundkorg,
Short Name,Kort Namn,
Short Term Loan Account,Kortfristigt Lån Konto,
Short biography for website and other publications.,Kort beskrivning för Webbplats och andra Publikationer.,
Show Balances in Chart Of Accounts,Visa Saldo i Kontoplan,
Show Barcode Field in Stock Transactions,Visa Streck/QR Kod Fält i Lager Transaktioner,
Show Failed Logs,Visa Misslyckade Logg,
Show Future Payments,Visa Framtida Betalningar,
Show In Website,Visa på Webbplats,
Show Inclusive Tax in Print,Visa Priser Inklusive Moms,
Show Items,Visa Artiklar,
Show Latest Forum Posts,Visa Senaste Forum Inlägg,
Show Net Values in Party Account,Visa Nettovärde i Parti Konto,
Show Operations,Visa Åtgärder,
Show Pay Button in Purchase Order Portal,Visa Betala Knapp i Portal,
Show Payment Schedule in Print,Visa Betalning Villkor,
Show Remarks,Visa Anmärkningar,
Show Taxes as Table in Print,Visa Moms Belopp som Kolumn,
Show in Website,Visa på Webbplats,
Show negative values as positive (for expenses in P&L),Visa negativa värden som positiva (för kostnader i Resultaträkning),
Signatory Position,Undertecknande Position,
Signed,Undertecknad,
Signed By (Company),Undertecknad Av (Bolag),
Signed On,Undertecknad,
Signee,Undertecknad,
Signee (Company),Undertecknad (Bolag),
Signee Details,Undertecknad Detaljer,
Similar types of workstations where the same operations run in parallel.,Liknande typer av arbetsplatser där samma operationer körs parallellt.,
"Simple Python Expression, Example: doc.status == 'Open' and doc.issue_type == 'Bug'","Enkelt Python uttryck, exempel: doc.status == 'Open' och doc.issue_type == 'Bug'",
"Simple Python Expression, Example: territory != 'All Territories'","Enkelt Python Uttryck, Exempel: distrikt! = 'Alla Distrikt'",
"Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Value based eg.:  <b>reading_value in (""A"", ""B"", ""C"")</b>","Enkel Python formel tillämpad på läsfält.<br> Numerisk t.ex. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numerisk t.ex. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Värde baserad t.ex.:  <b>reading_value in (""A"", ""B"", ""C"")</b>",
Simultaneous,Samtidig,
Single,Singel,
Single Tier Program,Singel Nivå Program,
Skip Delivery Note,Hoppa över Försäljning Följesedel,
Skip Material Transfer,Hoppa över Material Överföring,
Skip Material Transfer to WIP,Hoppa över Material Överföring till Pågående Arbete,
Skip Material Transfer to WIP Warehouse,Hoppa över Material Överföring till Pågående Arbete Lager,
Skipped,Hoppade över,
Skype ID,Skype ID,
Sold,Såld,
Source,Källa,
Source DocType,Käll DocType,
Source Document,Källdokument,
Source Document Name,Käll DocType Namn,
Source Document Type,Käll DocType,
Source Exchange Rate,Käll Växelkurs,
Source Fieldname,Käll Fältnamn,
Source Location,Hämt Plats,
Source Name,Käll Namn,
Source Type,Käll Typ,
Source Warehouse,Från Lager,
Source Warehouse Address, Från Lager Adress,
Source Warehouse Address Link,Från Lager Adress,
Sourced by Supplier,Kommer från Leverantör,
South Africa VAT Account,Sydafrika Moms Konto,
South Africa VAT Settings,Sydafrika Moms Konto Inställningar,
Spacer,Mellanrum,
Specify Exchange Rate to convert one currency into another,Ange växelkurs för att konvertera en valuta till en annan,
Specify conditions to calculate shipping amount,Ange villkor för att beräkna leveransbelopp,
Split Early Payment Discount Loss into Income and Tax Loss,Dela Tidig Betalning Rabatt Bortfall i Intäkt och Moms Bortfall,
Split From,Dela Från,
Stage,Fas,
Stage Name,Fas Namn,
Stale Days,Inaktuella Dagar,
Standard Selling Rate,Standard Försäljning Pris,
Standard Template,Standard Mall,
"Standard Terms and Conditions that can be added to Sales and Purchases. Examples: Validity of the offer, Payment Terms, Safety and Usage, etc.","Standard Villkor som kan läggas till Försäljning och Inköp. Exempel: Erbjudande Giltighet, Betalningsvillkor, Säkerhet,Användning, etc.",
"Standard tax template that can be applied to all Purchase Transactions. This template can contain a list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"", etc.","Standard Moms Mall som kan tillämpas på alla Inköp Transaktioner. Mallen kan innehålla lista över Moms Konto och även andra kostnad konto som ""Leverans"", ""Försäkring"", ""Hantering"" osv.",
"Standard tax template that can be applied to all Sales Transactions. This template can contain a list of tax heads and also other expense/income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.","Standard Moms Mall som kan tillämpas på alla Försäljning Transaktioner. Mallen kan innehålla lista över Moms Konto och även andra kostnad konto som ""Leverans"", ""Försäkring"", ""Hantering"" osv.",
Standing Name,Ställning Namn,
Start Date,Start Datum,
Start Time,Start Tid,
Start date of current invoice's period,Start datum för Aktuell Faktura Period,
Starting location from left edge,Utgångsläge från vänster kant,
Starting position from top edge,Utgångsläge från övre kant,
State/Province,Län,
Status,Status,
Status Details,Status Detaljer,
Status Illustration,Statusbild,
Statutory info and other general information about your Supplier,Lagstadgad information och annan allmän information om Leverantör,
Stock,Lager,
Stock Adjustment,Lager Justering,
Stock Adjustment Account,Lager Justering Konto,
Stock Ageing,Lager Åldrande,
Stock Analytics,Lager Analys,
Stock Asset Account,Lager Tillgång Konto,
Stock Balance,Lager Saldo,
Stock Closing,Lagerstängning,
Stock Closing Balance,Lagerstängning Saldo,
Stock Closing Entry,Lagerstängning Post,
Stock Details,Lager Detaljer,
Stock Entry,Lager Post,
Stock Entry (Outward GIT),Lager Post (Extern GIT),
Stock Entry Child,Underordnad Lager Post,
Stock Entry Detail,Lager Post Detalj,
Stock Entry Item,Lager Post Artikel,
Stock Entry Type,Lager Post Typ,
Stock Frozen Up To,Lager Låst Till,
Stock Items,Lager Artiklar,
Stock Ledger,Lager Register,
Stock Ledger Entry,Lager Register Post,
Stock Ledger Invariant Check,Lager Register Oföränderlig Kontroll,
Stock Ledger Variance,Lager Register Avvikelse,
Stock Ledgers won’t be reposted.,Lager Register kommer inte att bokföras om.,
Stock Manager,Lager Ansvarig,
Stock Partially Reserved,Lager Delvis Reserverad,
Stock Planning,Lager Planering,
Stock Projected Qty,Lager Förväntad Kvantitet,
Stock Qty,Lager Kvantitet,
Stock Qty vs Batch Qty,Lagerkvantitet kontra Partikvantitet,
Stock Qty vs Serial No Count,Lager Kvantitet mot Serie Nummer Kvantitet,
Stock Received But Not Billed,Lager Mottagen men ej Fakturerad Konto,
Stock Reconciliation,Inventering,
Stock Reconciliation Item,Inventering Post,
Stock Reposting Settings,Lager Bokföring Inställningar,
Stock Reservation,Lager Reservation,
Stock Reservation Entry,Lager Reservation Post,
Stock Reserved,Lager Reserverad,
Stock Reserved Qty,Lager Reserverad Kvantitet,
Stock Reserved Qty (in Stock UOM),Lager Reserverad Kvantitet (Lager Enhet),
Stock Settings,Lager Inställningar,
Stock Summary,Lager Översikt,
Stock Transactions Settings,Lager Transaktion Inställningar,
Stock UOM,Lager Enhet,
Stock UOM Quantity,Lager Enhet Kvantitet,
Stock Uom,Lager Enhet,
Stock User,Lager Användare,
Stock Validations,Lager Validering,
Stock Value,Lager Värde,
Stock and Account Value Comparison,Lager och Konto Värde Jämförelse,
Stock and Manufacturing,Lager & Produktion,
Stock transactions that are older than the mentioned days cannot be modified.,Lager Transaktioner som är äldre än angiven antal dagar kan inte ändras.,
Stock will be reserved on submission of <b>Purchase Receipt</b> created against Material Request for Sales Order.,Lager kommer att reserveras vid godkännade av <b>Inköp Följesedel</b> skapat mot Material Begäran för Försäljning Order.,
Stop,Stopp,
Stop Reason,Driftstopp Anledning,
Stopped,Stoppad,
Straight Line,Linjär,
Sub Assemblies & Raw Materials,Underenheter & Råmaterial,
Sub Assembly Item Code,Underenhet Artikel Kod,
Sub Assembly Item Reference,Underenhet Artikel Referens,
Sub Assembly Items,Underenhet Artiklar,
Sub Assembly Warehouse,Underenhet Lager,
Sub Operation,Underåtgärd,
Sub Operations,Underåtgärder,
Sub Procedure,Underprocedur,
Subcontract,Underleverantör,
Subcontract BOM,Underleverantör Stycklista,
Subcontract Order Summary,Underleverantör Order Översikt,
Subcontracted Item,Underleverantör Artikel,
Subcontracted Item To Be Received,Underleverantör Artikel att Ta Emot,
Subcontracted Quantity,Underleverantör Kvantitet,
Subcontracted Raw Materials To Be Transferred,Underleverantör Råmaterial att Överföra,
Subcontracting,Underleverantör,
Subcontracting BOM,Underleverantör Stycklista,
Subcontracting Conversion Factor,Underleverantör Konvertering Faktor,
Subcontracting Delivery,Underleverantörer Leverans,
Subcontracting Inward,Intern Underleverantör,
Subcontracting Inward Order,Intern Underleverantör Order,
Subcontracting Inward Order Item,Intern Underleverantör Order Artikel,
Subcontracting Inward Order Received Item,Intern Underleverantör Order Mottagen Artikel,
Subcontracting Inward Order Service Item,Intern Underleverantör Order Service Artikel,
Subcontracting Order,Underleverantör Order,
Subcontracting Order (Draft) will be auto-created on submission of Purchase Order.,Underleverantör Order (Utkast) kommer att skapas automatiskt vid godkännande av Inköp Order.,
Subcontracting Order Item,Underleverantör Order Artikel,
Subcontracting Order Service Item,Underleverantör Order Service Artikel,
Subcontracting Order Supplied Item,Underleverantör Order Levererad Artikel,
Subcontracting Purchase Order,Underleverantör Inköp Order,
Subcontracting Receipt,Underleverantör Faktura,
Subcontracting Receipt Item,Underleverantör Faktura Artikel,
Subcontracting Receipt Supplied Item,Underleverantör Faktura Levererad Artikel,
Subcontracting Return,Underleverantör Retur,
Subcontracting Sales Order,Underleverantör Försäljning Order,
Subcontracting Settings,Underleverantör Inställningar,
Subdivision,Underavdelning,
Subject,Ämne,
Submit After Import,Godkänn efter Import,
Submit ERR Journals?,Godkänn Felaktiga Journaler?,
Submit Generated Invoices,Godkänn Skapade Fakturor,
Submit Journal Entries,Godkänn Journal Poster,
Submitted,Godkänd,
Subscription,Prenumeration,
Subscription End Date,Prenumeration Slut Datum,
Subscription Invoice,Prenumeration Faktura,
Subscription Period,Prenumeration Period,
Subscription Plan,Prenumeration Plan,
Subscription Plan Detail,Prenumeration Plan Detaljer,
Subscription Plans,Prenumeration Planer,
Subscription Price Based On,Prenumeration Pris Baserad På,
Subscription Settings,Prenumeration Inställningar,
Subscription Start Date,Prenumeration Start Datum,
Succeeded,Klar,
Success,Lyckad,
Success Redirect URL,Klar Omdirigering URL,
Success Settings,Klar Inställningar,
Successful,Klar,
Suggestions,Förslag,
Summary,Översikt,
Sunday,Söndag,
Supplied Items,Levererade Artiklar,
Supplied Qty,Levererad Kvantitet,
Supplier,Leverantör,
Supplier Address,Leverantör Adress,
Supplier Address Details,Leverantör Adress Detaljer,
Supplier Contact,Leverantör Kontakt,
Supplier Delivery Note,Leverantör Försäljning Följesedel,
Supplier Details,Leverantör Detaljer,
Supplier Group,Leverantör Grupp,
Supplier Group Item,Leverantör Grupp Artikel,
Supplier Group Name,Leverantör Grupp Namn,
Supplier Info,Leverantör Info,
Supplier Invoice,Leverantör Faktura,
Supplier Invoice Date,Leverantör Faktura Datum,
Supplier Invoice No,Leverantör Faktura Nummer,
Supplier Item,Leverantör Artikel,
Supplier Items,Leverantör Artiklar,
Supplier Lead Time (days),Leverantör Ledtid (dagar),
Supplier Ledger Summary,Leverantör Register,
Supplier Name,Leverantör Namn,
Supplier Naming By,Leverantör Namngivning efter,
Supplier Number,Leverantörsnummer,
Supplier Number At Customer,Leverantörsnummer hos Kund,
Supplier Numbers,Leverantörsnummer,
Supplier Part No,Leverantör Artikel Nummer,
Supplier Part Number,Leverantör Artikel Nummer,
Supplier Portal Users,Leverantör  Portal Användare,
Supplier Primary Address,Leverantör Primär Adress,
Supplier Primary Contact,Leverantör Primär Kontakt,
Supplier Quotation,Leverentör Offert,
Supplier Quotation Comparison,Leverentör Offert Jämförelse,
Supplier Quotation Item,Leverentör Offert Artikel,
Supplier Score,Leverantör Resultat,
Supplier Scorecard,Leverantör Resultatkort,
Supplier Scorecard Criteria,Leverantör Resultatkort Kriterier,
Supplier Scorecard Period,Leverantör Resultatkort Period,
Supplier Scorecard Scoring Criteria,Leverantör Resultatkort Resultat Kriterier,
Supplier Scorecard Scoring Standing,Leverantör Resultatkort Resultat Ställning,
Supplier Scorecard Scoring Variable,Leverantör Resultatkort Resultat Variabel,
Supplier Scorecard Setup,Leverantör Resultatkort Inställningar,
Supplier Scorecard Standing,Leverantör Resultatkort Ställning,
Supplier Scorecard Variable,Leverantör Resultatkort Variabel,
Supplier Type,Leverantör Typ,
Supplier Warehouse,Leverantör Lager,
Supplier delivers to Customer,Leverantör Levererar till Kund,
Supplier numbers assigned by the customer,Leverantörsnummer tilldelade av kund,
Supplier of Goods or Services.,Leverantör av Varor eller Tjänster,
Suppliers,Leverantörer,
Support,Support,
Support Hour Distribution,Support Tid Fördelning,
Support Portal,Support Portal,
Support Search Source,Support Sök Källa,
Support Settings,Support Inställningar,
Support Team,Support Team,
Suspended,Avstängd,
Symbol,Symbol,
Synchronize all accounts every hour,Synkronisera alla Konto varje timme,
System Health,System Status,
System Manager,System Ansvarig,
"System User (login) ID. If set, it will become default for all HR forms.","System Användare (inlogning) ID. Om angiven,blir det standard för all Personal.",
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,System kommer automatiskt att skapa serienummer/parti för färdig artikel vid godkännade av arbetsorder,
"System will do an implicit conversion using the pegged currency. <br>
Ex: Instead of AED -&gt; INR, system will do AED -&gt; USD -&gt; INR using the pegged exchange rate of AED against USD.","System kommer att skapa implicit konvertering med hjälp av bunden valuta. <br>
t. e. x: Istället för AED -&gt; INR, kommer system att göra AED -&gt; USD -&gt; INR med hjälp av bunden växelkurs för AED mot USD.",
System will fetch all the entries if limit value is zero.,System hämtar alla poster om gräns värde är noll.,
System will notify to increase or decrease quantity or amount ,System meddelar att öka eller minska Kvantitet eller Belopp,
TDS Computation Summary,TDS Beräkning Översikt,
Table for Item that will be shown in Web Site,Tabell för artikel som kommer att visas på Webbplatsen,
Target,Mål,
Target  Amount,Mål Belopp,
Target Asset,Tillgång,
Target Detail,Detaljer,
Target Distribution,Fördelning,
Target Exchange Rate,Växelkurs,
Target Fieldname (Stock Ledger Entry),Fältnamn (Lager Register Post),
Target Fixed Asset Account,Tillgång Konto,
Target Incoming Rate,Inköp Pris Mål,
Target Item Code,Artikel Kod,
Target Location,Plats,
Target Qty,Kvantitet,
Target Warehouse,Till Lager,
Target Warehouse Address,Till Lager Adress,
Target Warehouse Address Link,Till Lager Adress,
Targets,Mål,
Tariff Number,Tariff Nummer,
Task,Uppgift,
Task Assignee Email,Uppgift Tilldelade E-post,
Task Completion,Uppgift Klar Sätt,
Task Depends On,Uppgift Beroende Av,
Task Description,Uppgift Beskrivning,
Task Name,Uppgift Namn,
Task Progress,Uppgift Framsteg,
Task Type,Uppgift Typ,
Task Weight,Uppgift Prioritet,
Tasks,Uppgifter,
Tax,Moms,
Tax Account,Moms Konto,
Tax Amount,Momspliktig Belopp,
Tax Amount After Discount Amount,Moms Belopp efter Rabatt Belopp,
Tax Amount After Discount Amount (Company Currency),Moms Belopp efter Rabatt Belopp (Bolag Valuta),
Tax Amount will be rounded on a row(items) level,Moms Belopp kommer att avrundas per Artikelrad,
Tax Breakup,Moms Fördelning,
Tax Category,Moms Kategori,
Tax ID,Org.Nr,
Tax Id,Org.Nr,
Tax Rate,Moms %,
Tax Rates,Moms Satser,
Tax Row,Momsrad,
Tax Rule,Moms Regel,
Tax Settings,Moms Inställningar,
Tax Type,Moms Typ,
Tax Withholding,Moms Avdrag,
Tax Withholding Account,Moms Avdrag Konto,
Tax Withholding Category,Moms Avdrag Kategori,
Tax Withholding Details,Moms Avdrag Detaljer,
Tax Withholding Rate,Moms Avdrag Sats,
Tax Withholding Rates,Moms Avdrag Satser,
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","Moms Tabell hämtad från Artikel Tabell som sträng och lagrad i detta fält.
Används för Moms och Avgifter",
Taxable Amount,Moms Belopp,
Taxes,Moms,
Taxes and Charges,Moms och Avgifter,
Taxes and Charges Added,Moms och Avgifter Tillagda,
Taxes and Charges Added (Company Currency),Moms och Avgifter Tillagda (Bolag Valuta),
Taxes and Charges Calculation,Moms och Avgift Fördelning,
Taxes and Charges Deducted,Moms och Avgifter Avdragna,
Taxes and Charges Deducted (Company Currency),Moms och Avgifter Avdragna (Bolag Valuta),
Team,Team,
Team Member,Team Medlem,
Telephony Call Type,Telefoni Typ,
Template,Mall,
Template Name,Mall Namn,
Template Options,Mall Alternativ,
Template Task,Mall Upgift,
Template Title,Mall Benämning,
Template Warnings,Mall Varningar,
Temporary,Tillfällig,
Temporary Opening Account,Tillfällig Öppning Konto,
Term Details,Villkor Detaljer,
Terms,Villkor,
Terms & Conditions,Regler & Villkor,
Terms Template,Villkor Mall,
Terms and Conditions,Regler och Villkor,
Terms and Conditions Content,Regler och Villkor Innehåll,
Terms and Conditions Details,Regler och Villkor Detaljer,
Terms and Conditions Help,Regler och Villkor Hjälp,
Territory,Distrikt,
Territory Item,Distrikt Artikel,
Territory Manager,Distrikt Ansvarig,
Territory Name,Distrikt Namn,
Territory Target Variance Based On Item Group,Artikel Grupp Mål Avvikelse per Distrikt,
Territory Targets,Distrikt Mål,
Territory-wise Sales,Försäljning per Distrikt,
"Text displayed on the financial statement (e.g., 'Total Revenue', 'Cash and Cash Equivalents')","Text som visas i Finansiell Rapport (t.ex. ""Totala Intäkter"", ""Likvida Medel"")",
The BOM which will be replaced,Stycklista före,
"The account head under Liability or Equity, in which Profit/Loss will be booked","Konto under Skuld eller Eget Kapital, där Resultat Bokförs",
The gross weight of the package. Usually net weight + packaging material weight. (for print),Brutto Vikt på förpackning. Vanligtvis Netto Vikt + Förpackning Material Vikt. (för utskrift),
The net weight of this package. (calculated automatically as sum of net weight of items),Netto Vikt för förpackning. (Beräknas automatiskt som summa av Netto Vikt för Artiklar),
The new BOM after replacement,Stycklista efter,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ","Procentandel man får fakturera mer mot order belopp. Till exempel, om order värde är 100 kr för artikel och tolerans är satt till 10%, får man fakturera upp till 110 kr",
The percentage you are allowed to pick more items in the pick list than the ordered quantity.,Procentandel artiklar som får plockas utöver artiklar i plocklista.,
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.","Procentandel att ta emot eller leverera mer mot order kvantitet. Till exempel, om order är 100 enheter och tillåtelse är 10%, får man ta emot upp till 110 enheter.",
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.","Procentandel man får överföra mer mot order kvantitet. Till exempel, om man har order på 100 enheter och tillåtelse är 10%, får man överföra upp till 110 enheter.",
"The system will create a Sales Invoice or a POS Invoice from the POS interface based on this setting. For high-volume transactions, it is recommended to use POS Invoice.",System kommer att skapa Försäljning Faktura eller Kassa Faktura från Kassa baserat på denna inställning. För transaktioner med stora volymer rekommenderas att Kassa Faktura används.,
The user will be able to transfer additional materials from the store to the Work in Progress (WIP) warehouse.,Användare kommer att kunna överföra extra material från lager till Pågående Arbete Lager (Pågående Arbete).,
"The users with this Role are allowed to create/modify a stock transaction, even though the transaction is frozen.","Användare med denna roll får skapa/ändra lager transaktion, även om transaktion är låst.",
This Account has '0' balance in either Base Currency or Account Currency,"Konto har ""0"" Saldo i antingen Standard Valuta eller Konto Valuta",
This filter will be applied to Journal Entry.,Detta filter kommer att tillämpas på Journal Post,
This is a location where final product stored.,Detta är plats där Färdig Artikel lagras.,
This is a location where operations are executed.,Detta är plats där Åtgärder utförs.,
This is a location where raw materials are available.,Detta är plats där Råmaterial finns tillgänglig.,
This is a location where scraped materials are stored.,Detta är plats där skrot material lagras.,
"This section allows the user to set the Body and Closing text of the Dunning Letter for the Dunning Type based on language, which can be used in Print.","Detta sektion gör det möjligt för Användare att ange Huvud och Avslutningtext för Påminnelse Brev för Påminnelse Typ baserad på språk, som kan användas i Utskrift.",
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,Detta verktyg hjälper att uppdatera eller fixa kvantitet och värdering av lager i system. Det används vanligtvis för att synkronisera systemvärdena och vad som faktiskt finns på lager.,
This value shall be used when no matching Common Code for a record is found.,Detta värde ska användas när ingen matchande Gemensam Kod för post hittas.,
"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","Detta kommer att läggas till Artikel Kod Variant. Till exempel, om din förkortning är 'SM', och variant kod är 'T-SHIRT', artikel kod för variant kommer att vara 'T-SHIRT-SM'",
This will restrict user access to other employee records,Detta kommer att begränsa användar åtkomst till annan Personal Register,
Threshold for Suggestion,Tröskel för Förslag,
Threshold for Suggestion (In Percentage),Tröskel för Förslag (%),
Thumbnail,Miniatyr,
Thursday,Torsdag,
Tier Name,Nivå Namn,
Time,Tid,
Time (In Mins),Tid (Minuter),
Time Between Operations (Mins),Tid Mellan Åtgärder (Minuter),
Time In Mins,Tid i Min,
Time Logs,Tid Loggar,
Time Sheet,Tidrapport,
Time Sheet List,Tidrapport Lista,
Time Sheets,Tidrapporter,
Time at which materials were received,Tidpunkt då Material Mottogs,
Time in mins,Tid i minuter,
Time in mins.,Tid i minuter,
Timeline,Tidslinje,
Timesheet,Tidrapport,
Timesheet Billing Summary,Tidrapport Fakturering Översikt,
Timesheet Detail,Tidrapport Detalj,
Timesheets,Tidrapporter,
Timeslots,Tider,
Title,Benämning,
To,Till,
To Bill,Att Fakturera,
To Currency,Till Valuta,
To Date,Till Datum,
To Deliver,Att Leverera,
To Deliver and Bill,Att Leverera och Fakturera,
To Delivery Date,Till Leverans Datum,
To Doctype,Till DocType,
To Employee,Till Personal,
To Fiscal Year,Till Bokföringsår,
To Folio No,Till Folio Nummer,
To Invoice Date,Till Faktura Datum,
To No,Till Nummer,
To Package No.,Till Förpackning Nummer,
To Pay,Att Betala,
To Payment Date,Till Betalning Datum,
To Range,Till Intervall,
To Receive,Att Ta Emot,
To Receive and Bill,Ta Emot och Fakturera,
To Reference Date,Till Referens Datum,
To Rename,Att Ändra Namn,
To Shareholder,Till Aktieägare,
To Time,Till Tid,
To Track inbound purchase,Att Spåra Inköp,
To Value,Till Värde,
To Warehouse (Optional),Till Lager (valfritt),
To apply condition on parent field use parent.field_name and to apply condition on child table use doc.field_name. Here field_name could be based on the actual column name of the respective field.,"Att tillämpa villkor på överordnad fält, använd parent.field_name och för att tillämpa villkor på underordnad tabell använd doc.field_name. Här kan fältnamn baseras på verklig kolumn namn för respektive fält.",
To be Delivered to Customer,Levereras till Kund,
Tools,Verktyg,
Total,Totalt,
Total (Company Currency),Totalt (Bolag Valuta),
Total Additional Costs,Totalt Extra Kostnader,
Total Advance,Totalt Förskott,
Total Allocated Amount,Totalt Tilldelad Belopp,
Total Allocated Amount (Company Currency),Totalt Tilldelad Belopp (Bolag Valuta),
Total Allocations,Totala Tilldelningar,
Total Amount,Totalt Belopp,
Total Amount Currency,Totalt Belopp Valuta,
Total Amount in Words,Totalt Belopp i Ord,
Total Asset Cost,Totalt Tillgång Kostnad,
Total Billable Amount,Totalt Fakturerbar Belopp,
Total Billable Amount (via Timesheet),Totalt Fakturerbart Belopp (via Tidrapport),
Total Billable Hours,Totalt Fakturerbara Timmar,
Total Billed Amount,Totalt Fakturerad Belopp,
Total Billed Amount (via Sales Invoice),Totalt Fakturerbart Blopp (via Försäljning Faktura),
Total Billed Hours,Totalt Fakturerade Timmar,
Total Billing Amount,Totalt Fakturering Belopp,
Total Billing Hours,Totalt Fakturerbara Timmar,
Total Characters,Antal Tecken,
Total Commission,Totalt Provision,
Total Completed Qty,Totalt Färdig Kvantitet,
Total Consumed Material Cost (via Stock Entry),Total Förbrukad Material Kostnad (via Lager Post),
Total Cost,Totalt Kostnad,
Total Cost (Company Currency),Totalt Kostnad (Bolag Valuta),
Total Costing Amount,Totalt Kostnadsberäknad Belopp,
Total Costing Amount (via Timesheet),Totalt Kostnadsberäknad Belopp (via Tidrapport),
Total Credit,Totalt Kredit,
Total Debit,Totalt Debet,
Total Estimated Distance,Totalt Uppskattad Avstånd,
Total Experience,Totalt Erfarenhet,
Total Gain/Loss,Totalt Resultat,
Total Hold Time,Totalt Parkerad Tid,
Total Holidays,Totalt Antal Helger,
Total Incoming Value (Receipt),Totalt Ingående Värde (Faktura),
Total Interest,Totalt Ränta,
Total Landed Cost (Company Currency),Total Landad Kostnad (Bolag Valuta),
Total Message(s),Antal Meddelande(n),
Total Monthly Sales,Totalt Försäljning per Månad,
Total Net Weight,Totalt Netto Vikt,
