Received Quantity,Primljena količina,
Received and Accepted,Primljeno i prihvaćeno,
Receiver List,Lista primaoca,
Receiving,Prijem,
Recipient,Primalac,
Recipient Message And Payment Details,Poruka primaoca i detalji plaćanja,
Recipients,Primaoci,
Reconcile,Usklađivanje,
Reconcile All Serial Nos / Batches,Uskladi sve brojeve serija / šarže,
Reconcile Effect On,Uticaj usklađivanja na,
Reconcile on Advance Payment Date,Uskladi na datum avansne uplate,
Reconciled,Usklađeno,
Reconciled Entries,Usklađeni unosi,
Reconciliation Date,Datum usklađivanja,
Reconciliation Error Log,Evidencija grešaka nastalih prilikom usklađivanja,
Reconciliation Queue Size,Veličina reda za usklađivanje,
Reconciliation Takes Effect On,Usklađivanje nastupa,
Recording HTML,Zabeležiti HTML,
Recording URL,Zabeležiti URL,
Recreate Stock Ledgers,Ponovno kreiraj knjige zaliha,
Recurse Every (As Per Transaction UOM),Ponovi svaki (prema transakcijskoj jedinici mere),
Red,Crveno,
Redeem Against,Iskoristi protiv,
Redeem Loyalty Points,Iskorišćeni poeni lojalnosti,
Redeemed Points,Iskorišćeni poeni,
Redemption,Iskorišćenje,
Redemption Account,Račun za iskorišćenje poena,
Redemption Cost Center,Troškovni centar iskorišćenja,
Redemption Date,Datum iskorišćenja,
Ref Code,Referentna šifra,
Reference,Referenca,
Reference Date,Datum reference,
Reference Detail No,Broj detalja reference,
Reference Doctype,DocType referenca,
Reference Document,Referentni dokument,
Reference Document Name,Naziv referentnog dokumenta,
Reference Document Type,Vrsta referentnog dokumenta,
Reference Due Date,Referenca datuma dospeća,
Reference Exchange Rate,Referentni devizni kurs,
Reference Name,Naziv reference,
Reference No,Broj reference,
Reference Number,Broj reference,
Reference Purchase Receipt,Referentna prijemnica nabavke,
Reference Row,Red reference,
Reference Row #,Red reference #,
Reference Type,Vrsta reference,
Reference for Reservation,Referenca za rezervaciju,
Reference number of the invoice from the previous system,Broj reference sa fakture iz prethodnog sistema,
References,Reference,
Referral Code,Šifra preporuke,
Referral Sales Partner,Prodajni partner po preporuci,
Refresh Google Sheet,Osveži Google Sheet,
Regional,Regionalni,
Registration Details,Detalji registracije,
Regular,Regularno,
Rejected,Odbijeno,
Rejected Qty,Odbijena količina,
Rejected Quantity,Odbijena količina,
Rejected Serial No,Odbijeni broj serije,
Rejected Serial and Batch Bundle,Odbijeni paketi serija i šarži,
Rejected Warehouse,Skladište odbijenih zaliha,
Relation,Veza,
Release Date,Datum izdavanja,
Relieving Date,Datum razduženja,
Remark,Napomena,
Remarks,Napomene,
Remarks Column Length,Dužina kolone za napomene,
Rename Attribute Value in Item Attribute.,Preimenuj vrednost atributa u atributu stavke.,
Rename Log,Evidencija preimenovanja,
Rename Tool,Alat za preimenovanje,
Rented,Zakupljeno,
Reorder Level,Nivo za naručivanje,
Reorder Qty,Količina za naručivanje,
Reorder level based on Warehouse,Nivo za naručivanje na osnovu skladišta,
Repack,Ponovno pakovanje,
Repair Cost,Trošak popravke,
Repair Purchase Invoices,Popravi ulazne fakture,
Repair Status,Status popravke,
Replace,Zameni,
Replace BOM,Zameni sastavnicu,
"Replace a particular BOM in all other BOMs where it is used. It will replace the old BOM link, update cost and regenerate ""BOM Explosion Item"" table as per new BOM.
It also updates latest price in all the BOMs.","Zameni određenu sastavnicu u svim ostalim sastavnicama gde se koristi. Ovo će zameniti stari link ka sastavnici, ažurirati troškove i ponovo generisati tabelu ""Stavka detaljnog prikaza sastavnice"" prema novoj sastavnici.
Takođe ažurira najnovije cene u svim sastavnicama.",
Replied,Odgovoreno,
Report,Izveštaj,
Report Date,Datum izveštaja,
Report Filters,Filteri izveštaja,
Report Line Items,Stavke reda izveštaja,
Report Type,Vrsta izveštaja,
Reporting Currency,Izveštajna valuta,
Reporting Currency Exchange Rate,Izveštajni devizni kurs,
Reports,Izveštaji,
Reports to,Odgovara,
Repost Accounting Ledger,Ponovno knjiženje,
Repost Accounting Ledger Items,Ponovno knjiženje stavki,
Repost Allowed Types,Dozvoljene vrste za ponovno objavljivanje,
Repost Error Log,Evidencija grešaka pri ponovnom unosu,
Repost Item Valuation,Ponovno objavljivanje vrednovanja stavki,
Repost Only Accounting Ledgers,Ponovno knjiženje samo računa,
Repost Payment Ledger,Ponovno objavljivanje evidenciji uplata,
Repost Payment Ledger Items,Ponovno objavljivanje stavki u evidenciji uplata,
Repost Status,Status ponovnog objavljivanja,
Reposting Data File,Ponovna obrada datoteke podataka,
Reposting Reference,Referenca ponovnog knjiženja,
Represents Company,Predstavlja kompaniju,
Represents a Financial Year. All accounting entries and other major transactions are tracked against the Fiscal Year.,Predstavlja finansijsku godinu. Svi računovodstveni unosi i druge glavne transakcije prate se prema finansijskoj godini.,
Reqd Qty (BOM),Potrebna količina (sastavnica),
Request Parameters,Parametri zahteva,
Request Type,Vrsta zahteva,
Request for,Zahtev za,
Request for Information,Zahtev za informacijama,
Request for Quotation,Zahtev za ponudu,
Request for Quotation Item,Zahtev za stavkom ponude,
Request for Quotation Supplier,Zahtev za ponudu dobavljača,
Requested,Zatraženo,
Requested Items To Be Transferred,Zatražene stavke za prenos,
Requested Items to Order and Receive,Zatražene stavke za naručivanje i prijem,
Requested Qty,Zatražena količina,
Required By,Zahtevano do,
Required Date,Zahtevan datum,
Required Items,Zahtevana stavka,
Required Qty,Potrebna količina,
Requirement,Zahtev,
Requires Fulfilment,Zahteva ispunjenje,
"Reselect, if the chosen address is edited after save","Ponovo izaberite, ukoliko je izabrana adresa izmenjena nakon čuvanja",
"Reselect, if the chosen contact is edited after save","Ponovo izaberite, ukoliko je izabrani kontakt izmenjen nakon čuvanja",
Reservation Based On,Rezervacija zasnovana na,
Reserve Stock,Rezervisane zalihe,
Reserve Warehouse,Rezervisano skladište,
Reserved,Rezervisano,
Reserved Qty,Rezervisana količina,
Reserved Qty for Production,Rezervisana količina za proizvodnju,
Reserved Qty for Production Plan,Rezervisana količina za plan proizvodnje,
Reserved Qty for Subcontract,Rezervisana količina za podugovor,
Reserved Stock,Rezervisane zalihe,
Reset Company Default Values,Resetuj podrazumevane vrednosti kompanije,
Reset Raw Materials Table,Resetuj tabelu sirovina,
Reset Service Level Agreement,Resetuj sporazum o nivou usluge,
Resignation Letter Date,Datum pisma o ostavci,
Resolution,Rezolucija,
Resolution By,Rezolucija od strane,
Resolution Date,Datum rezolucije,
Resolution Details,Detalji rezolucije,
Resolution Due,Rok za rezoluciju,
Resolution Time,Vreme rezolucije,
Resolutions,Rezolucije,
Resolved,Rešeno,
Resolved By,Rešeno od strane,
Response By,Odgovorio,
Response Details,Detalji odgovora,
Response Key List,Lista ključnih odgovora,
Response Options,Opcije odgovora,
Response Result Key Path,Ključni put rezultata odgovora,
Response and Resolution,Odgovor i rezolucija,
Responsible,Odgovoran,
Restrict,Ograničiti,
Restrict Items Based On,Ograničiti stavke na osnovu,
Restrict to Countries,Ograničiti na države,
Result Key,Ključ rezultata,
Result Preview Field,Polje za pregled rezultata,
Result Route Field,Polje za putanju rezultata,
Result Title Field,Polje za naslov rezultata,
Retain Sample,Zadržani uzorak,
Retried,Pokušano ponovo,
Return,Povraćaj,
Return Against,Povrat po osnovu,
Return Against Delivery Note,Povrat po osnovu otpremnice,
Return Against Purchase Invoice,Povrat po osnovu ulazne fakture,
Return Against Purchase Receipt,Povrat po osnovu prijemnice nabavke,
Return Against Subcontracting Receipt,Povrat po osnovu prijemnice podugovaranja,
Return Issued,Izdati povraćaji,
Return Qty from Rejected Warehouse,Količina za povraćaj iz skladišta odbijenih zaliha,
Return Raw Material to Customer,Povraćaj sirovina kupcu,
Returned,Vraćeno,
Returned Against,Vraćeno protiv,
Returned Qty,Vraćena količina,
Returned Qty ,Vraćena količina ,
Returned Qty in Stock UOM,Vraćena količina u jedinici mera zaliha,
Returns,Povraćaji,
Reversal Of,Poništavanje,
Reverse Sign,Obrnuti znak,
Review,Pregled,
Review Date,Datum pregleda,
Reviews,Pregledi,
Revision Of,Revizija za,
Rgt,Desna pozicija,
Right Child,Desni zavisni element,
Right Index,Desni indeks,
Ringing,Zvonjenje,
Role Allowed to Create/Edit Back-dated Transactions,Uloge koje imaju dozvolu za kreiranje/uređivanje transakcija sa prošlim datumom,
Role Allowed to Edit Frozen Stock,Uloge koje imaju dozvolu za uređivanje zaključanih zaliha,
Role Allowed to Over Bill ,Uloge koje imaju dozvolu za fakturisanje veće sume nego što je dozvoljeno ,
Role Allowed to Over Deliver/Receive,Uloge koje imaju dozvolu za isporuku/prijem veće količine nego što je dozvoljeno,
Role Allowed to Override Stop Action,Uloge koje imaju dozvolu da ponište radnje stopiranja,
Role allowed to bypass Credit Limit,Uloge koje imaju dozvolu da zaobiđu limit,
Role allowed to bypass period restrictions.,Uloga kojoj je dozvoljeno zaobilaženje ograničenja perioda.,
Role to Notify on Depreciation Failure,Uloga koju treba obavestiti u slučaju neuspeha amortizacije,
Roles Allowed to Set and Edit Frozen Account Entries,Uloge koje mogu da podešavaju i uređuju zaključane računovodstvene unose,
Root,Osnovni nivo,
Root Type,Vrsta osnovnog nivoa,
Round Free Qty,Zaokruživanje besplatne količine,
Round Off,Zaokruživanje,
Round Off Account,Račun zaokruženja,
Round Off Cost Center,Troškovni centar za zaokruživanje,
Round Off Tax Amount,Zaokruživanje iznosa poreza,
Round Off for Opening,Zaokruživanje za otvaranje,
Round Tax Amount Row-wise,Zaokruživanje iznosa poreza po redovima,
Rounded Total,Zaokruženi ukupni iznos,
Rounded Total (Company Currency),Zaokruženi ukupni iznos (valuta kompanije),
Rounding Adjustment,Prilagođavanje zaokruživanja,
Rounding Adjustment (Company Currency,Prilagođavanje zaokruživanja (valuta kompanije),
Rounding Adjustment (Company Currency),Prilagođavanje zaokruživanja (valuta kompanije),
Rounding Loss Allowance,Odobrenje za gubitak od zaokruživanja,
Route,Putanja,
Routing,Rutiranje,
Routing Name,Naziv za rutiranje,
Rows with Same Account heads will be merged on Ledger,Redovi sa istim analitičkim računima će biti spojeni u jedan račun,
Rule Applied,Primenjeno pravilo,
Rule Description,Opis pravila,
Run parallel job cards in a workstation,Pokreni paralelne radne kartice na radnoj stanici,
Running,Pokrenuto,
SCIO Detail,SCIO detalj,
SCO Supplied Item,Nabavljene stavke od dobavljača,
SLA Fulfilled On,Sporazum o nivou usluge ispunjen,
SLA Fulfilled On Status,Status ispunjenja sporazuma o nivou usluge,
SLA Paused On,Sporazum o nivou usluge je pauziran,
SMS Center,SMS Centar,
SWIFT Number,SWIFT broj,
SWIFT number,SWIFT broj,
Safety Stock,Sigurnosne zalihe,
Salary,Zarada,
Salary Currency,Valuta zarade,
Salary Mode,Metod obračuna zarade,
Sales,Prodaja,
Sales Analytics,Analitika prodaje,
Sales Contributions and Incentives,Doprinosi i podsticaji u prodaji,
Sales Defaults,Podrazumevane vrednosti za prodaju,
Sales Forecast,Prognoza prodaje,
Sales Forecast Item,Stavka prognoze prodaje,
Sales Funnel,Prodajni levak,
Sales Incoming Rate,Prodajna ulazna jedinična cena,
Sales Invoice,Izlazna faktura,
Sales Invoice Advance,Avans za izlaznu fakturu,
Sales Invoice Item,Stavka izlazne fakture,
Sales Invoice No,Broj izlazne fakture,
Sales Invoice Payment,Plaćanje izlazne fakture,
Sales Invoice Reference,Referenca izlazne fakture,
Sales Invoice Timesheet,Evidencija vremena izlaznih faktura,
Sales Invoice Transactions,Transakcije izlazne fakture,
Sales Invoice Trends,Trendovi izlaznih faktura,
Sales Manager,Menadžer prodaje,
Sales Master Manager,Glavni menadžer prodaje,
Sales Monthly History,Mesečna istorija prodaje,
Sales Order,Prodajna porudžbina,
Sales Order Analysis,Analiza prodajne porudžbine,
Sales Order Date,Datum prodajne porudžbine,
Sales Order Item,Stavka prodajne porudžbine,
Sales Order Packed Item,Upakovana stavka prodajne porudžbine,
Sales Order Reference,Referenca prodajne porudžbine,
Sales Order Schedule,Raspored prodajnih porudžbina,
Sales Order Status,Status prodajne porudžbine,
Sales Order Trends,Trendovi prodajne porudžbine,
Sales Orders,Prodajne porudžbine,
Sales Orders to Bill,Prodajne porudžbine za fakturisanje,
Sales Orders to Deliver,Prodajne porudžbine za isporuku,
Sales Partner,Prodajni partner,
Sales Partner ,Prodajni partner ,
Sales Partner Commission Summary,Rezime provizije prodajnog partnera,
Sales Partner Item,Stavka prodajnog partnera,
Sales Partner Name,Naziv prodajnog partnera,
Sales Partner Target,Cilj prodajnog partnera,
Sales Partner Target Variance based on Item Group,Odstupanje cilja prodajnog partnera na osnovu grupe stavki,
Sales Partner Transaction Summary,Rezime transakcija prodajnog partnera,
Sales Partner Type,Vrsta prodajnog partnera,
Sales Partners Commission,Provizija prodajnih partnera,
Sales Payment Summary,Rezime uplata od prodaje,
Sales Person,Prodavac,
Sales Person Commission Summary,Rezime provizije prodavca,
Sales Person Name,Ime prodavca,
Sales Person Target Variance Based On Item Group,Odstupanje cilja prodavca na osnovu grupe stavki,
Sales Person Targets,Ciljevi prodavca,
Sales Person-wise Transaction Summary,Rezime transakcija po prodavcu,
Sales Pipeline Analytics,Analitika procesa prodaje,
Sales Register,Registar prodaje,
Sales Stage,Faza prodaje,
Sales Tax Template,Šablon poreza na prodaju,
Sales Taxes and Charges,Porezi i takse za prodaju,
Sales Taxes and Charges Template,Šablon poreza i taksi za prodaju,
Sales Team,Prodajni tim,
Sales User,Korisnik prodaje,
Salutation,Pozdrav,
Salvage Value,Rezidualna vrednost,
Salvage Value Percentage,Procenat rezidualne vrednosti,
Same Item,Ista stavka,
Sample Quantity,Količina uzorka,
Sample Retention Warehouse,Skladište za zadržane uzorke,
Sample Size,Veličina uzorka,
Sanctioned,Odobreno,
Saturday,Subota,
Save Changes and Load New Invoice,Sačuvaj promene i učitaj novu fakturu,
Scan Barcode,Skeniraj bar-kod,
Scan Mode,Režim skeniranja,
Scanned Cheque,Skenirani ček,
Schedule,Raspored,
Schedule Date,Datum rasporeda,
Scheduled,Zakazano,
Scheduled Date,Zakazani datum,
Scheduled Time,Zakazano vreme,
Scheduled Time Logs,Zakazani zapisi vremena,
Schedules,Rasporedi,
Scheduling,Planiranje,
School/University,Škola/Univerzitet,
Score,Ocena,
Scorecard Actions,Radnje za ocenjivanje,
"Scorecard variables can be used, as well as:
{total_score} (the total score from that period),
{period_number} (the number of periods to present day)
","Promenljive iz tablice za ocenjivanje mogu se koristiti, kao i:
{total_score} (ukupan rezultat iz tog perioda),
{period_number} (broj perioda do današnjeg dana)
",
Scoring Criteria,Kriterijumi ocenjivanja,
Scoring Setup,Podešavanje ocenjivanja,
Scoring Standings,Rezultati ocenjivanja,
Scrap Warehouse,Skladište za otpis,
Scrapped,Otpisano,
Search APIs,Pretraga API,
Search Term Param Name,Naziv parametara za pretragu,
Second Email,Drugi imejl,
Secondary Party,Sekundarna stranka,
Secondary Role,Sekundarna uloga,
Section Break,Prelom odeljka,
Select Billing Address,Izaberite adresu za fakturisanje,
Select Customers By,Izaberite kupce po,
Select Dispatch Address ,Izaberite adresu otpreme ,
Select DocType,Izaberi DocType,
Select Items,Izaberite stavke,
Select Items to Manufacture,Izaberite stavke za proizvodnju,
Select Job Worker Address,Izaberite adresu zaposlenog,
Select Shipping Address,Izaberite adresu za isporuku,
Select Supplier Address,Izaberite adresu dobavljača,
Select company name first.,Prvo izaberite naziv kompanije.,
Select the Bank Account to reconcile.,Izaberite tekući račun za usklađivanje.,
"Select, to make the customer searchable with these fields","Izaberite, kako bi kupac mogao da bude pronađen u ovim poljima",
Selected Vouchers,Izabrana dokumenta,
Self delivery,Samostalna dostava,
Selling,Prodaja,
Selling Settings,Podešavanje prodaje,
Semi Finished Good / Finished Good,Poluproizvod / Gotov proizvod,
Semi Finished Goods / Finished Goods,Poluproizvodi / Gotovi proizvodi,
Send After (days),Pošalji nakon (dana),
Send Attached Files,Pošalji priložene fajlove,
Send Document Print,Pošalji štampanu dokumentaciju,
Send Email,Pošalji imejl,
Send SMS,Pošalji SMS,
Send To,Pošalji ka,
Send To Primary Contact,Pošalji primarnom kontaktu,
Send regular summary reports via Email.,Dostavljaj redovne izveštaje putem imejla.,
Send to Subcontractor,Pošalji podugovaraču,
Send with Attachment,Pošalji sa prilogom,
Sender,Pošiljalac,
Sent,Poslato,
Sequence ID,ID sekvence,
Sequence Id,ID sekvence,
Sequential,Sekvencijalno,
Serial & Batch Item,Stavka serije i šarže,
Serial & Batch Item Settings,Podešavanje stavke serije i šarže,
Serial / Batch Bundle,Paket serije / šarže,
Serial / Batch No,Broj serije / šarže,
Serial No,Broj serije,
Serial No / Batch,Broj serije / šarža,
Serial No Ledger,Dnevnik brojeva serija,
Serial No Service Contract Expiry,Istek servisnog ugovora za broj serije,
Serial No Status,Status broja serije,
Serial No Warranty Expiry,Istek garancije za broj serije,
Serial No and Batch,Broj serije i šarža,
Serial No and Batch Traceability,Pratljivost broja serije i šarže,
Serial Number Series,Serija brojeva serije,
Serial and Batch,Serija i šarža,
Serial and Batch Bundle,Paket serije i šarže,
Serial and Batch Details,Detalji serije i šarže,
Serial and Batch Entry,Unos serija i šarže,
Serial and Batch No,Broj serije i šarže,
Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,Brojevi serije i šarže će biti automatski rezervisani na osnovu <b>Izbora broja serije / šarže na osnovu</b>,
Serial and Batch Reservation,Rezervacija serije i šarže,
Serial and Batch Summary,Rezime serije i šarže,
Series,Serija,
Series for Asset Depreciation Entry (Journal Entry),Serija za unos amortizacije imovine (Nalog knjiženja),
Service Address,Adresa usluge,
Service Cost Per Qty,Cena usluge po količini,
Service Day,Dan usluge,
Service End Date,Datum završetka usluge,
Service Expense Account,Račun troškova usluga,
Service Expense Total Amount,Ukupni trošak usluge,
Service Expenses,Troškovi usluge,
Service Item,Uslužna stavka,
Service Item Qty,Količina uslužne stavke,
Service Item Qty / Finished Good Qty,Količina uslužne stavke / Količina gotovog proizvoda,
Service Item UOM,Jedinica mere uslužne stavke,
Service Items,Uslužne stavke,
Service Level Agreement,Sporazum o nivou usluge,
Service Level Agreement Creation,Kreiranje sporazuma o nivou usluge,
Service Level Agreement Details,Detalji sporazuma o nivou usluge,
Service Level Agreement Status,Status sporazuma o nivou usluge,
Service Level Agreements,Sporazumi o nivou usluge,
Service Level Name,Naziv nivoa usluge,
Service Level Priority,Naziv prioriteta usluge,
Service Provider,Pružalac usluge,
Service Received But Not Billed,Usluga izvršena ali nije fakturisana,
Service Start Date,Datum početka usluge,
Service Stop Date,Datum prekidanja usluge,
Services,Usluge,
Set Accepted Warehouse,Postavi skladište prihvaćenih zaliha,
Set Advances and Allocate (FIFO),Postavi avanse i raspodeli (FIFO),
Set Basic Rate Manually,Postavi osnovnu cenu ručno,
Set Delivery Warehouse,Postavi skladište za isporuku,
Set From Warehouse,Postavi iz početnog skladišta,
Set Grand Total to Default Payment Method,Postavi ukupan iznos na podrazumevani metod plaćanja,
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Postavi budžete po grupama stavki za ovu teritoriju. Takođe možete uključiti sezonske promene postavljanjem distribucije.,
Set Landed Cost Based on Purchase Invoice Rate,Postavi zavisne troškove nabavke na osnovu cene iz ulazne fakture,
Set Operating Cost Based On BOM Quantity,Postavi operativne troškove na osnovu količine iz sastavnice,
Set Posting Date,Postavi datum knjiženja,
Set Reserve Warehouse,Postavi rezervisano skladište,
Set Serial and Batch Bundle Naming Based on Naming Series,Postavi imenovanje paketa serije i šarže na osnovu serije imenovanja,
Set Source Warehouse,Postavi izvorno skladište,
Set Target Warehouse,Postavi ciljno skladište,
Set Valuation Rate Based on Source Warehouse,Postavite stopu vrednovanja na osnovu izvornog skladišta,
Set Valuation Rate for Rejected Materials,Postavi stopu vrednovanja za odbijene materijale,
Set by Item Tax Template,Postavljeno prema šablonu poreza na stavke,
Set fieldname from which you want to fetch the data from the parent form.,Postavite naziv polja sa kojeg želite da preuzmete podatke iz matičnog obrasca.,
Set rate of sub-assembly item based on BOM,Postavite cenu stavke podsklopa na osnovu sastavnice,
Set targets Item Group-wise for this Sales Person.,Postavite ciljeve po grupama stavki za ovog prodavca.,
Set the status manually.,Postavite status ručno.,
Sets 'Accepted Warehouse' in each row of the Items table.,Postavi 'Skladište prihvaćenih zaliha' u svaki red tabele stavki.,
Sets 'Rejected Warehouse' in each row of the Items table.,Postavi 'Skladište odbijenih zaliha' u svaki red tabele stavki.,
Sets 'Reserve Warehouse' in each row of the Supplied Items table.,Postavi 'Rezervisano skladište' u svaki red tabele nabavljenih stavki.,
Sets 'Source Warehouse' in each row of the items table.,Postavi 'Izvorno skladište' u svaki red tabele stavki.,
Sets 'Target Warehouse' in each row of the items table.,Postavi 'Ciljno skladište' u svaki red tabele stavki.,
Sets 'Warehouse' in each row of the Items table.,Postavi 'Skladište' u svaki red tabele stavki.,
Setting Account Type helps in selecting this Account in transactions.,Postavljanje vrste računa pomaže u izboru ovog računa u transakcijama.,
Setting the account as a Company Account is necessary for Bank Reconciliation,Postavljanje računa kao račun kompanije je neophodno za bankarsko usklađivanje,
Settings,Podešavanja,
Settings for Selling Module,Podešavanje za modul prodaje,
Settled,Poravnato,
Setup,Postavke,
Share Balance,Stanje udela,
Share Ledger,Knjiga udela,
Share Transfer,Prenos udela,
Share Type,Vrsta udela,
Shareholder,Vlasnik,
Shelf Life In Days,Rok trajanja u danima,
Shift,Smena,
Shift Factor,Faktor smene,
Shift Name,Naziv smene,
Shift Time (In Hours),Vreme smene (u satima),
Shipment,Pošiljka,
Shipment Amount,Iznos pošiljke,
Shipment Delivery Note,Otpremnica pošiljke,
Shipment ID,ID pošiljke,
Shipment Information,Informacije o pošiljci,
Shipment Parcel,Pakovanje pošiljke,
Shipment Parcel Template,Šablon pakovanja pošiljke,
Shipment Type,Vrsta pošiljke,
Shipment details,Detalji isporuke,
Shipping Account,Račun za isporuku,
Shipping Address,Adresa za isporuku,
Shipping Address Details,Detalji adrese za isporuku,
Shipping Address Name,Naziv adrese za isporuku,
Shipping Address Template,Šablon adrese za isporuku,
Shipping Amount,Iznos isporuke,
Shipping City,Grad isporuke,
Shipping Country,Država isporuke,
Shipping County,Opština isporuke,
Shipping Rule,Pravilo isporuke,
Shipping Rule Condition,Uslov za pravilo isporuke,
Shipping Rule Conditions,Uslovi za pravilo isporuke,
Shipping Rule Country,Država za pravilo isporuke,
Shipping Rule Label,Oznaka pravila isporuke,
Shipping Rule Type,Vrsta pravila isporuke,
Shipping State,Država isporuke,
Shipping Zipcode,Poštanski broj isporuke,
Shopping Cart,Korpa za kupovinu,
Short Name,Skraćeni naziv,
Short Term Loan Account,Račun kratkoročnog zajma,
Short biography for website and other publications.,Kratka biografija za veb-sajt i druge publikacije.,
Show Balances in Chart Of Accounts,Prikaži stanje u kontnom okviru,
Show Barcode Field in Stock Transactions,Prikaži polja za bar-kod u transakcijama sa zalihama,
Show Failed Logs,Prikaži neuspešne evidencije,
Show Future Payments,Prikaži buduće uplate,
Show In Website,Prikaži na veb-sajtu,
Show Inclusive Tax in Print,Prikaži uključeni porez u štampanom formatu,
Show Items,Prikaži stavke,
Show Latest Forum Posts,Prikaži najnovije postove na forumu,
Show Net Values in Party Account,Prikaži neto vrednosti na računu stranke,
Show Operations,Prikaži operacije,
Show Pay Button in Purchase Order Portal,Prikaži dugme za plaćanje u portalu nabavnih porudžbina,
Show Payment Schedule in Print,Prikaži raspored plaćanja u štampanom formatu,
Show Remarks,Prikaži napomene,
Show Taxes as Table in Print,Prikaži poreze u tabelarnom formatu u štampanom formatu,
Show in Website,Prikaži na veb-sajtu,
Show negative values as positive (for expenses in P&L),Prikaži negativne vrednosti kao pozitivne (za rashode u bilansu stanja),
Signatory Position,Pozicija potpisnika,
Signed,Potpisano,
Signed By (Company),Potpisano od strane (kompanije),
Signed On,Potpisano na,
Signee,Potpisnik,
Signee (Company),Potpisnik (kompanija),
Signee Details,Detalji o potpisniku,
Similar types of workstations where the same operations run in parallel.,Slične vrste radnih stanica na kojima se izvode iste operacije paralelno.,
"Simple Python Expression, Example: doc.status == 'Open' and doc.issue_type == 'Bug'","Jednostavan python izraz, primer: doc.status == 'Open' and doc.issue_type == 'Bug'",
"Simple Python Expression, Example: territory != 'All Territories'","Jednostavan python izraz, primer: territory != 'All Territories'",
"Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Value based eg.:  <b>reading_value in (""A"", ""B"", ""C"")</b>","Jednostavna python formula primenjena na čitanje polja. <br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numerički primer. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Primer zasnovan na vrednosti:  <b>reading_value in (""A"", ""B"", ""C"")</b>",
Simultaneous,Simultano,
Single,Neoženjen/Neudata,
Single Tier Program,Program lojalnosti sa jednim nivoom,
Skip Delivery Note,Preskoči otpremnicu,
Skip Material Transfer,Preskoči prenos materijala,
Skip Material Transfer to WIP,Preskoči prenos materijala za nedovršenu proizvodnju,
Skip Material Transfer to WIP Warehouse,Preskoči prenos materijala za skladišta nedovršene proizvodnje,
Skipped,Preskočeno,
Skype ID,Skype ID,
Sold,Prodato,
Source,Izvor,
Source DocType,Izvorni DocType,
Source Document,Izvorni dokument,
Source Document Name,Naziv izvornog dokumenta,
Source Document Type,Vrsta izvornog dokumenta,
Source Exchange Rate,Izvorni devizni kurs,
Source Fieldname,Naziv polja izvora,
Source Location,Lokacija izvora,
Source Name,Naziv izvora,
Source Type,Vrsta izvora,
Source Warehouse,Izvorno skladište,
Source Warehouse Address,Adresa izvornog skladišta,
Source Warehouse Address Link,Link za adresu izvornog skladišta,
Sourced by Supplier,Izvor od strane dobavljača,
South Africa VAT Account,Račun za PDV u Južnoafričkoj Republici,
South Africa VAT Settings,Podešavanje PDV-a u Južnoafričkoj Republici,
Spacer,Razmak,
Specify Exchange Rate to convert one currency into another,Navedite devizni kurs za konverziju jedne valute u drugu,
Specify conditions to calculate shipping amount,Navedite uslove za izračunavanje iznosa za isporuku,
Split Early Payment Discount Loss into Income and Tax Loss,Podeli gubitak popusta za ranije uplate u prihod i gubitak poreza,
Split From,Podeli od,
Stage,Faza,
Stage Name,Naziv faze,
Stale Days,Dani zastarivanja,
Standard Selling Rate,Standardna prodajna cena,
Standard Template,Standardni šablon,
"Standard Terms and Conditions that can be added to Sales and Purchases. Examples: Validity of the offer, Payment Terms, Safety and Usage, etc.","Standardni uslovi i odredbe koji se mogu dodati na prodaju i nabavku. Primeri: važenje ponude, uslovi plaćanja, sigurnost i upotreba, i sl.",
"Standard tax template that can be applied to all Purchase Transactions. This template can contain a list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"", etc.","Standardni poreski šablon koji se može primeniti na sve nabavne transakcije. Ovaj šablon može sadržati listu poreskih kategorija i druge grupe troškova kao što su ""Isporuka"", ""Osiguranje"", ""Rukovanje"", i sl.",
"Standard tax template that can be applied to all Sales Transactions. This template can contain a list of tax heads and also other expense/income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.","Standardni poreski šablon koji se može primeniti na sve prodajne transakcije. Ovaj šablon može sadržati listu poreskih kategorija i druge kategorije troškova/prihoda kao što su ""Isporuka"", ""Osiguranje"", ""Rukovanje"" i sl.",
Standing Name,Stojeći naziv,
Start Date,Datum početka,
Start Time,Vreme početka,
Start date of current invoice's period,Datum početka trenutnog perioda fakture,
Starting location from left edge,Početna lokacija sa leve ivice,
Starting position from top edge,Početna pozicija sa gornje ivice,
State/Province,Svojstva stanja,
Status,Status,
Status Details,Detalji statusa,
Status Illustration,Ilustracija statusa,
Statutory info and other general information about your Supplier,Statutarne informacije i druge opšte informacije o dobavljaču,
Stock,Zalihe,
